ItemID,ItemName,Price,ItemTypeID
341,Opportunity Fish Tacos,23.47,5
342,Hair Fish Tacos,47.58,6
343,Teacher Cheeseburger,28.09,9
344,Receive Falafel Wrap,22.04,4
345,Thank Veggie Pizza,6.1,5
346,Rich Falafel Wrap,47.95,4
347,Rock Cheeseburger,18.04,5
348,Movement Baked Salmon,11.99,1
349,Cut Lamb Chops,9.54,9
350,Small Vegan Burrito,28.83,1
351,Conference Pad Thai,42.94,10
352,Region Pancake Stack,11.17,9
353,Talk Cheeseburger,23.1,7
354,Land Miso Soup,9.48,2
355,Green Shrimp Tempura,31.98,3
356,Image Tuna Tartare,32.86,1
357,Control Lamb Chops,11.99,5
358,About Shrimp Tempura,39.87,3
359,Decade Pumpkin Soup,49.57,5
360,Man Pad Thai,21.43,7
361,Perform Grilled Chicken,46.24,1
362,Total Grilled Chicken,29.11,8
363,Main Pancake Stack,33.15,9
364,Cut Baked Salmon,7.45,7
365,Stop Beef Steak,41.52,7
366,Have Veggie Pizza,45.22,1
367,Reach Stuffed Peppers,16.12,5
368,They Tomato Soup,40.53,4
369,Song Tuna Tartare,27.16,1
370,Democrat Pad Thai,45.43,6
371,Provide Stuffed Peppers,13.49,4
372,Authority BBQ Ribs,5.84,2
373,Whom Tomato Soup,46.05,2
374,Probably Miso Soup,30.0,4
375,The Lamb Chops,44.41,10
376,Option Tuna Tartare,44.06,10
377,Seven Pasta Alfredo,20.09,7
378,Their Gnocchi Pesto,21.95,5
379,Personal Baked Salmon,44.48,1
380,Go Chicken Tikka Masala,40.53,5
381,Save Cheeseburger,16.53,7
382,Most Tomato Soup,15.32,10
383,Fight Fish Tacos,26.72,5
384,Growth Sushi Roll,36.45,2
385,Ability Falafel Wrap,6.07,1
386,Minute BBQ Ribs,12.2,6
387,Personal Fish Tacos,7.98,5
388,Support Cheeseburger,8.53,2
389,Risk Baked Salmon,9.28,7
390,Important Chili Con Carne,25.39,7
391,Education Veggie Pizza,18.95,1
392,Visit Lamb Chops,35.03,10
393,Month Baked Salmon,14.64,9
394,Decade Tuna Tartare,11.36,6
395,Away Cobb Salad,26.37,10
396,Bad Miso Soup,22.43,9
397,Take BBQ Ribs,43.48,9
398,Term Fish Tacos,27.71,10
399,East Pasta Alfredo,18.18,1
400,Fear French Toast,30.26,3
401,Arrive Falafel Wrap,37.97,6
402,Director Vegan Burrito,14.42,3
403,Dream Spaghetti Bolognese,44.92,5
404,Degree Pasta Alfredo,25.79,10
405,Game BBQ Ribs,25.0,7
406,General Chili Con Carne,17.47,6
407,Way Lamb Chops,13.74,5
408,Board Falafel Wrap,16.56,1
409,Respond Stuffed Peppers,35.08,5
410,Particularly Stuffed Peppers,20.81,8
411,Fish Sushi Roll,36.39,2
412,Back Fish Tacos,15.99,8
413,Admit Tuna Tartare,27.94,1
414,Hard Chicken Tikka Masala,34.92,6
415,Discussion Lamb Chops,20.42,9
416,Account Chicken Tikka Masala,8.38,9
417,Relationship Stuffed Peppers,32.74,1
418,Fall Chili Con Carne,5.65,9
419,Here Pad Thai,7.11,1
420,Group Vegan Burrito,25.46,5
421,Agency Falafel Wrap,22.97,3
422,Off Beef Steak,25.31,9
423,Both Club Sandwich,11.01,4
424,Wait Tuna Tartare,40.67,1
425,Region Crispy Duck,14.67,5
426,Other Pad Thai,7.88,7
427,Beautiful Pasta Alfredo,21.49,1
428,Easy Ramen Noodles,18.36,2
429,Like Baked Salmon,30.25,7
430,Scientist Vegan Burrito,10.98,4
431,Ask Veggie Pizza,26.61,7
432,Interview Pumpkin Soup,29.87,10
433,Chair Tuna Tartare,44.85,4
434,From Shrimp Tempura,21.22,1
435,Individual Pancake Stack,26.23,6
436,Table French Toast,36.57,8
437,Would Crispy Duck,14.33,9
438,Fast Spaghetti Bolognese,43.75,7
439,Adult BBQ Ribs,17.69,8
440,Tonight Pancake Stack,30.25,9
441,Home Lamb Chops,31.76,2
442,Use Shrimp Tempura,20.82,7
443,Seek Tuna Tartare,23.55,2
444,Prove Ramen Noodles,32.25,9
445,Soldier Caesar Salad,40.11,4
446,Price Shrimp Tempura,27.45,8
447,Today Tomato Soup,38.91,6
448,Responsibility Grilled Chicken,47.82,8
449,Recognize Pumpkin Soup,47.54,8
450,Finally Fish Tacos,44.42,4
451,Watch French Toast,10.26,10
452,Thing Veggie Pizza,14.06,9
453,Without Pancake Stack,15.84,2
454,Type Pancake Stack,14.76,7
455,Over Cheeseburger,19.05,9
456,Hold Club Sandwich,39.34,4
457,Certainly Spaghetti Bolognese,18.44,7
458,Down Crispy Duck,24.52,4
459,I Chicken Tikka Masala,47.69,3
460,Keep Tuna Tartare,35.54,10
461,Oil Caesar Salad,8.79,5
462,Listen Pad Thai,27.24,7
463,Soon Tomato Soup,48.66,3
464,Decade Pasta Alfredo,10.35,8
465,Next Lamb Chops,44.91,4
466,Heart Veggie Pizza,43.95,1
467,Listen Gnocchi Pesto,25.12,1
468,Attack Grilled Chicken,35.62,7
469,White Tuna Tartare,41.91,7
470,Board BBQ Ribs,11.51,2
471,Professional Gnocchi Pesto,9.42,1
472,Light Pumpkin Soup,43.57,2
473,Teacher Shrimp Tempura,12.14,3
474,Short Chili Con Carne,21.97,10
475,Small Tuna Tartare,12.47,7
476,Former Cheeseburger,49.48,7
477,Sign Tomato Soup,17.72,8
478,They Falafel Wrap,15.91,6
479,Store Vegan Burrito,47.88,6
480,Address French Toast,8.44,2
481,Explain Tuna Tartare,44.09,2
482,Send Chicken Tikka Masala,43.89,2
483,Former BBQ Ribs,25.18,5
484,Yourself Falafel Wrap,39.2,1
485,Least Pad Thai,13.77,2
486,Long Fish Tacos,36.45,1
487,Fly Vegan Burrito,48.9,5
488,Loss Veggie Pizza,34.82,8
489,Book Beef Steak,18.96,9
490,One Pasta Alfredo,33.09,5
491,Sell Spaghetti Bolognese,8.51,3
492,Throw Pasta Alfredo,44.63,10
493,Player Beef Steak,35.98,2
494,Along Miso Soup,12.26,3
495,Off Pumpkin Soup,20.36,1
496,Resource Sushi Roll,25.28,1
497,On Pancake Stack,16.25,4
498,Happy Vegan Burrito,35.04,3
499,Charge Cobb Salad,41.47,10
500,Why Spaghetti Bolognese,27.67,7
501,Republican Tomato Soup,10.46,5
502,Step Chili Con Carne,17.81,7
503,Fast Chicken Tikka Masala,30.79,3
504,Try Veggie Pizza,40.88,5
505,Serve Spaghetti Bolognese,19.16,6
506,Everyone Baked Salmon,20.96,1
507,Fine Pumpkin Soup,24.75,8
508,Enter Tuna Tartare,28.12,5
509,Far Stuffed Peppers,15.14,2
510,Spend Pumpkin Soup,17.47,3
511,Several Tomato Soup,40.58,5
512,Continue BBQ Ribs,46.9,1
513,Road Beef Steak,30.26,1
514,High Beef Steak,18.94,8
515,Him Spaghetti Bolognese,9.74,3
516,Drop French Toast,42.3,10
517,Not Spaghetti Bolognese,48.88,6
518,Condition Falafel Wrap,12.22,8
519,Must BBQ Ribs,35.78,6
520,Maintain Tuna Tartare,16.66,2
521,Score Ramen Noodles,48.69,6
522,Goal Grilled Chicken,11.51,7
523,Image Cobb Salad,44.33,8
524,Behind Tuna Tartare,47.4,7
525,Bit Baked Salmon,22.46,7
526,Entire French Toast,8.36,9
527,Central Pumpkin Soup,47.61,7
528,Large Spaghetti Bolognese,38.54,3
529,Source Falafel Wrap,31.6,5
530,In Lamb Chops,10.54,3
531,From Club Sandwich,26.01,5
532,Out Chili Con Carne,49.21,4
533,Themselves Crispy Duck,13.29,9
534,Personal Chili Con Carne,40.01,6
535,Himself BBQ Ribs,13.13,8
536,He Vegan Burrito,28.47,4
537,Sure Miso Soup,45.27,5
538,Just Veggie Pizza,44.09,3
539,Condition Baked Salmon,30.63,1
540,Different Tuna Tartare,6.44,8
541,Edge Baked Salmon,45.41,6
542,Today Gnocchi Pesto,45.69,6
543,Stay Veggie Pizza,41.26,10
544,Exist BBQ Ribs,10.31,3
545,Guy Pasta Alfredo,44.04,9
546,Interview Fish Tacos,9.98,5
547,Life Baked Salmon,28.59,10
548,Alone Fish Tacos,40.04,4
549,Rate Sushi Roll,15.05,5
550,Simply Lamb Chops,22.29,8
551,Fact Gnocchi Pesto,25.62,8
552,However Falafel Wrap,6.53,4
553,City Vegan Burrito,18.16,8
554,Deal Miso Soup,35.49,7
555,Possible Stuffed Peppers,7.84,3
556,Book Pad Thai,8.66,1
557,Future Tomato Soup,33.6,9
558,Do Club Sandwich,28.52,7
559,Hand Chicken Tikka Masala,45.83,8
560,Finally Stuffed Peppers,49.06,7
561,Box Lamb Chops,30.43,9
562,Major Chicken Tikka Masala,36.82,3
563,Who Pasta Alfredo,18.93,2
564,Care Chili Con Carne,30.72,6
565,Card Pumpkin Soup,7.21,1
566,Article Falafel Wrap,5.8,10
567,Point Chicken Tikka Masala,6.52,9
568,Allow Pasta Alfredo,20.95,4
569,Speak Ramen Noodles,15.25,8
570,New Pumpkin Soup,12.49,10
571,Knowledge Lamb Chops,46.6,2
572,Professor Falafel Wrap,14.32,10
573,Alone Lamb Chops,44.66,8
574,Join Chili Con Carne,7.04,5
575,Capital Club Sandwich,7.51,1
576,Morning Fish Tacos,23.69,4
577,Season Gnocchi Pesto,38.9,4
578,Night Cheeseburger,38.19,7
579,Maybe Vegan Burrito,40.84,8
580,You Gnocchi Pesto,31.04,2
581,Clear Spaghetti Bolognese,14.33,4
582,Carry BBQ Ribs,16.79,1
583,Where Grilled Chicken,32.63,3
584,Your Baked Salmon,32.24,8
585,Military BBQ Ribs,40.22,8
586,Choice Crispy Duck,33.83,5
587,Health Chicken Tikka Masala,19.7,7
588,Recent Cheeseburger,15.53,9
589,Money Sushi Roll,28.44,7
590,Hope Baked Salmon,48.3,9
591,Break BBQ Ribs,27.35,3
592,Lose Ramen Noodles,43.08,4
593,Three Veggie Pizza,22.66,8
594,Moment Tomato Soup,27.44,6
595,Whom Miso Soup,26.29,4
596,Not Ramen Noodles,15.8,9
597,Message Chili Con Carne,7.49,9
598,Character Pumpkin Soup,22.69,1
599,Road Baked Salmon,8.83,10
600,Man Crispy Duck,41.19,9
601,Tax Spaghetti Bolognese,40.59,2
602,Similar Baked Salmon,13.47,9
603,Free Pasta Alfredo,33.48,5
604,Professor Cheeseburger,6.78,3
605,Southern Pumpkin Soup,39.81,7
606,Type Falafel Wrap,24.64,7
607,Benefit Cheeseburger,25.56,3
608,Have Caesar Salad,10.66,9
609,Teacher Crispy Duck,41.59,1
610,Gun Club Sandwich,5.19,8
611,Whose Veggie Pizza,47.83,9
612,Study Cheeseburger,40.69,7
613,Interesting Beef Steak,47.84,8
614,Often Beef Steak,36.72,2
615,Too Cheeseburger,18.98,6
616,Page BBQ Ribs,17.67,1
617,Sure Ramen Noodles,18.85,8
618,Listen Falafel Wrap,13.0,4
619,Arm Veggie Pizza,19.01,6
620,Prevent Tomato Soup,44.24,3
621,Thank Sushi Roll,20.06,3
622,Heart BBQ Ribs,28.2,4
623,Marriage Pasta Alfredo,7.56,7
624,Game Shrimp Tempura,37.96,3
625,Worry Pumpkin Soup,40.64,7
626,Kid Tuna Tartare,26.77,4
627,Play Baked Salmon,45.21,6
628,Agreement Shrimp Tempura,25.05,7
629,Idea Gnocchi Pesto,28.62,1
630,Management Pumpkin Soup,24.59,1
631,Nature Fish Tacos,32.51,4
632,Move Grilled Chicken,10.02,1
633,Military Ramen Noodles,8.36,4
634,Listen Club Sandwich,25.36,5
635,Century Miso Soup,38.11,10
636,Either Beef Steak,39.98,2
637,Sort Baked Salmon,28.54,7
638,Then Grilled Chicken,33.75,10
639,Walk Fish Tacos,15.73,5
640,Industry Grilled Chicken,29.17,2
641,Religious Spaghetti Bolognese,44.71,6
642,Body Shrimp Tempura,47.84,5
643,Catch Spaghetti Bolognese,8.87,7
644,Staff Caesar Salad,23.67,9
645,Tax Pancake Stack,18.39,9
646,Eye Tomato Soup,21.75,5
647,Age Pumpkin Soup,33.28,10
648,Capital Chicken Tikka Masala,44.4,6
649,Could Baked Salmon,35.75,7
650,Require Chili Con Carne,36.11,5
651,Last Pumpkin Soup,30.32,8
652,Major French Toast,18.73,1
653,Phone Beef Steak,36.87,8
654,Plant Grilled Chicken,47.18,10
655,About Chili Con Carne,10.55,4
656,Order Tuna Tartare,13.97,2
657,Certain Cobb Salad,14.09,4
658,Nothing French Toast,14.14,6
659,Experience Crispy Duck,49.31,10
660,Set Vegan Burrito,33.46,10
661,Information Pumpkin Soup,41.52,2
662,Member Falafel Wrap,24.91,5
663,Draw Stuffed Peppers,17.48,4
664,Magazine Club Sandwich,5.56,9
665,Cultural Caesar Salad,13.93,10
666,Couple Lamb Chops,20.84,3
667,Scientist Veggie Pizza,26.19,9
668,Dream Pasta Alfredo,31.83,2
669,From Sushi Roll,39.98,10
670,This BBQ Ribs,45.83,5
671,System Pumpkin Soup,12.67,2
672,Occur Sushi Roll,11.03,7
673,Collection Pasta Alfredo,40.48,4
674,Important Lamb Chops,43.79,3
675,Carry Club Sandwich,35.77,10
676,Whose Cheeseburger,14.36,1
677,Doctor Fish Tacos,20.45,6
678,Build Cheeseburger,47.0,7
679,People Falafel Wrap,23.03,5
680,Him Cheeseburger,6.96,10
681,Before Fish Tacos,47.42,4
682,Write Shrimp Tempura,17.55,8
683,Discover Fish Tacos,12.36,3
684,Pressure Cheeseburger,8.0,6
685,Worry Lamb Chops,43.63,10
686,Center Baked Salmon,44.38,6
687,Majority Chicken Tikka Masala,43.28,7
688,Too Miso Soup,28.2,2
689,Finally Cheeseburger,44.27,4
690,Few French Toast,39.36,10
691,Myself Caesar Salad,28.73,1
692,Eight Baked Salmon,33.36,1
693,International Chicken Tikka Masala,19.13,6
694,First Ramen Noodles,39.83,10
695,Build Pad Thai,18.01,7
696,Dream Tomato Soup,21.91,5
697,Firm Sushi Roll,49.77,3
698,Although Pad Thai,41.2,3
699,Character French Toast,41.69,2
700,Generation Falafel Wrap,23.82,3
701,Marriage Club Sandwich,15.27,6
702,Guy Sushi Roll,25.31,5
703,Land Shrimp Tempura,5.0,7
704,Public Grilled Chicken,44.97,2
705,Best Fish Tacos,46.06,7
706,Different Stuffed Peppers,12.7,2
707,Effect Pumpkin Soup,31.62,9
708,Little Spaghetti Bolognese,31.27,2
709,Be Ramen Noodles,48.04,6
710,Together BBQ Ribs,34.66,4
711,Kitchen Chicken Tikka Masala,19.41,2
712,Window Spaghetti Bolognese,9.81,3
713,Could Crispy Duck,40.98,9
714,These Spaghetti Bolognese,36.0,4
715,Red Miso Soup,25.88,10
716,Important Tuna Tartare,5.63,3
717,Miss Vegan Burrito,34.69,8
718,Feel Fish Tacos,31.41,3
719,Media Veggie Pizza,37.22,10
